accident_id,date,time,latitude,longitude,location_name,region,weather,road_surface,light_condition,road_type,junction_type,speed_limit,vehicle_type,number_of_vehicles,number_of_casualties,urban_rural,driver_age,driver_gender,risk_score,severity
ACC-2026-00878,2026-05-25,19:52,28.738591,77.186743,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,2,2,Urban,26,Male,55,Minor
ACC-2026-00879,2026-08-12,09:14,28.45641,77.02592,Expressway Interchange South,Northern Expressway District,Fog,Wet,Daylight,Highway,Crossroads,120,Truck / Heavy Goods,2,1,Rural,37,Female,92,Fatal
ACC-2026-00880,2025-03-17,19:21,28.598748,77.228267,East River Bridge Crossing,Northern Expressway District,Storm,Wet,Darkness: no street lights,Single carriageway,Not at junction,40,Truck / Heavy Goods,2,1,Urban,35,Female,81,Serious
ACC-2026-00881,2026-02-09,07:33,28.523995,77.379864,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Dry,Daylight,Dual carriageway,Not at junction,80,Motorcycle,1,6,Urban,30,Male,68,Minor
ACC-2026-00882,2025-01-28,10:04,28.614409,77.231886,East River Bridge Crossing,Northern Expressway District,Storm,Wet,Daylight,Single carriageway,Not at junction,40,Car,2,1,Urban,26,Male,59,Minor
ACC-2026-00883,2026-05-12,08:39,28.474018,77.036542,Expressway Interchange South,Northern Expressway District,Clear,Poor surface,Daylight,Highway,Not at junction,120,Truck / Heavy Goods,2,1,Rural,46,Female,83,Fatal
ACC-2026-00884,2026-07-18,02:08,28.626384,77.112012,West Urban Junction 8,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,T-Junction,Crossroads,60,Motorcycle,2,2,Urban,30,Male,54,Minor
ACC-2026-00885,2025-10-20,11:45,28.570957,77.102387,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Truck / Heavy Goods,2,1,Rural,31,Male,65,Minor
ACC-2026-00886,2026-04-13,21:18,28.705158,77.098485,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Poor surface,Darkness: street lights present and lit,Single carriageway,Not at junction,60,Motorcycle,1,1,Rural,34,Male,69,Minor
ACC-2026-00887,2025-04-21,18:18,28.712388,77.100396,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Poor surface,Daylight,Single carriageway,Not at junction,60,Motorcycle,2,1,Rural,36,Male,67,Minor
ACC-2026-00888,2025-02-01,12:47,28.453785,77.039891,Expressway Interchange South,Northern Expressway District,Rain,Wet,Daylight,Highway,Not at junction,120,Car,2,1,Rural,57,Male,78,Serious
ACC-2026-00889,2025-10-19,00:26,28.549948,77.403067,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Roundabout,80,Truck / Heavy Goods,2,1,Urban,24,Male,58,Serious
ACC-2026-00890,2026-07-18,10:22,28.643911,77.132704,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Roundabout,60,Bus,1,2,Urban,46,Female,42,Serious
ACC-2026-00891,2025-05-04,18:49,28.62586,77.195969,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,Roundabout,50,Bus,2,2,Urban,20,Female,24,Minor
ACC-2026-00892,2026-06-11,10:58,28.626878,77.106655,West Urban Junction 8,Northern Expressway District,Fog,Wet,Daylight,T-Junction,T-Junction,60,Truck / Heavy Goods,1,1,Urban,56,Male,63,Minor
ACC-2026-00893,2026-01-20,15:41,28.616303,77.210396,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,Not at junction,50,Motorcycle,2,1,Urban,36,Male,35,Minor
ACC-2026-00894,2025-02-21,23:40,28.622004,77.218372,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Not at junction,50,Truck / Heavy Goods,4,2,Urban,27,Female,58,Serious
ACC-2026-00895,2026-07-23,01:46,28.568885,77.112593,Airport Expressway Tollway,Northern Expressway District,Other,Dry,Darkness: street lights unlit,Highway,Not at junction,100,Van / Light Goods,2,1,Rural,27,Male,72,Serious
ACC-2026-00896,2025-08-26,18:59,28.596936,77.253418,East River Bridge Crossing,Northern Expressway District,Clear,Poor surface,Daylight,Single carriageway,T-Junction,40,Motorcycle,2,3,Urban,67,Male,55,Serious
ACC-2026-00897,2025-06-17,17:14,28.632139,77.120399,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,T-Junction,60,Car,2,1,Urban,24,Male,61,Serious
ACC-2026-00898,2025-02-20,23:55,28.744691,77.169226,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights unlit,Dual carriageway,Not at junction,80,Car,2,6,Urban,26,Male,74,Serious
ACC-2026-00899,2025-04-21,06:47,28.561218,77.09001,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Truck / Heavy Goods,1,1,Rural,31,Male,62,Serious
ACC-2026-00900,2026-03-06,21:21,28.564732,77.105503,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Not at junction,100,Car,3,1,Rural,35,Male,89,Fatal
ACC-2026-00901,2025-01-30,10:47,28.613685,77.215085,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,T-Junction,100,Motorcycle,3,1,Rural,47,Male,73,Minor
ACC-2026-00902,2026-06-15,23:55,28.609853,77.194068,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Not at junction,100,Car,2,1,Rural,38,Female,77,Fatal
ACC-2026-00903,2026-04-04,05:25,28.73951,77.167186,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Poor surface,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Motorcycle,2,1,Urban,23,Male,90,Fatal
ACC-2026-00904,2025-08-29,09:50,28.511042,77.313593,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Poor surface,Daylight,Single carriageway,Roundabout,60,Motorcycle,2,3,Rural,47,Male,74,Serious
ACC-2026-00905,2025-10-26,13:56,28.745132,77.187063,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Crossroads,80,Motorcycle,2,1,Urban,44,Male,54,Serious
ACC-2026-00906,2025-07-03,21:25,28.552915,77.09078,Airport Expressway Tollway,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Crossroads,100,Van / Light Goods,2,2,Rural,36,Male,98,Fatal
ACC-2026-00907,2026-06-29,08:54,28.752238,77.178094,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Wet,Daylight,Dual carriageway,Roundabout,80,Car,1,1,Urban,24,Female,58,Minor
ACC-2026-00908,2025-01-01,08:43,28.45556,77.032465,Expressway Interchange South,Northern Expressway District,Fog,Wet,Daylight,Highway,Roundabout,120,Truck / Heavy Goods,2,1,Rural,26,Male,88,Fatal
ACC-2026-00909,2025-05-08,21:11,28.611774,77.23355,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,40,Motorcycle,1,2,Urban,27,Male,52,Minor
ACC-2026-00910,2025-08-16,23:34,28.763036,77.175206,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Bicycle,2,1,Urban,58,Male,52,Serious
ACC-2026-00911,2026-08-13,21:14,28.4548,77.029838,Expressway Interchange South,Northern Expressway District,Rain,Wet,Darkness: no street lights,Highway,Slip road / Merge ramp,120,Car,1,2,Rural,37,Male,98,Fatal
ACC-2026-00912,2026-01-31,05:01,28.744613,77.179633,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Motorcycle,2,1,Urban,33,Male,97,Fatal
ACC-2026-00913,2026-05-11,18:33,28.603659,77.233574,East River Bridge Crossing,Northern Expressway District,Clear,Wet,Daylight,Single carriageway,Not at junction,40,Motorcycle,2,1,Urban,26,Male,46,Minor
ACC-2026-00914,2025-08-08,01:46,28.487921,77.308964,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,60,Bus,4,1,Rural,26,Female,47,Minor
ACC-2026-00915,2025-07-01,07:44,28.750712,77.181845,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,Crossroads,80,Car,1,1,Urban,35,Male,74,Serious
ACC-2026-00916,2025-05-21,06:26,28.627566,77.219921,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Bus,2,1,Rural,37,Male,56,Minor
ACC-2026-00917,2025-10-14,13:46,28.747659,77.175911,North Ring Junction 2,Capital Metropolitan Corridor,Fog,Wet,Daylight,Dual carriageway,Roundabout,80,Car,2,1,Urban,19,Male,75,Minor
ACC-2026-00918,2025-01-27,17:56,28.600186,77.218049,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Car,1,3,Rural,44,Female,68,Minor
ACC-2026-00919,2025-03-12,19:21,28.542214,77.091023,Airport Expressway Tollway,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Not at junction,100,Motorcycle,2,2,Rural,38,Male,98,Fatal
ACC-2026-00920,2025-05-28,08:27,28.568166,77.108565,Airport Expressway Tollway,Northern Expressway District,Rain,Wet,Daylight,Highway,T-Junction,100,Truck / Heavy Goods,2,1,Rural,35,Female,97,Fatal
ACC-2026-00921,2025-08-03,03:33,28.468662,77.016786,Expressway Interchange South,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,Not at junction,120,Car,1,1,Rural,21,Female,58,Serious
ACC-2026-00922,2025-01-09,04:26,28.628586,77.197619,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Crossroads,50,Motorcycle,2,2,Urban,28,Male,59,Serious
ACC-2026-00923,2025-09-24,00:35,28.628415,77.202867,Central Metro Boulevard,Capital Metropolitan Corridor,Fog,Poor surface,Darkness: street lights present and lit,Roundabout,Crossroads,50,Motorcycle,2,2,Urban,48,Male,83,Serious
ACC-2026-00924,2026-02-06,18:45,28.570011,77.104263,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Car,2,2,Rural,34,Male,58,Serious
ACC-2026-00925,2025-06-26,21:58,28.741423,77.177358,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,3,1,Urban,20,Male,60,Minor
ACC-2026-00926,2025-09-08,02:13,28.602878,77.234742,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,40,Truck / Heavy Goods,3,1,Urban,60,Male,52,Serious
ACC-2026-00927,2025-09-17,14:39,28.525914,77.389405,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Icy,Daylight,Dual carriageway,T-Junction,80,Car,1,1,Urban,30,Male,76,Minor
ACC-2026-00928,2026-05-25,12:31,28.590348,77.254037,East River Bridge Crossing,Northern Expressway District,Storm,Wet,Daylight,Single carriageway,Not at junction,40,Van / Light Goods,1,1,Urban,31,Male,45,Minor
ACC-2026-00929,2025-02-15,21:31,28.759325,77.18558,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: no street lights,Dual carriageway,T-Junction,80,Truck / Heavy Goods,2,2,Urban,35,Female,77,Serious
ACC-2026-00930,2026-07-02,07:51,28.60496,77.202344,NH-44 Highway Mile 142,Northern Expressway District,Clear,Poor surface,Daylight,Highway,Crossroads,100,Motorcycle,3,2,Rural,20,Male,98,Fatal
ACC-2026-00931,2026-08-08,03:01,28.708387,77.092524,Grand Trunk Road Corridor B,Northern Expressway District,Storm,Poor surface,Darkness: street lights present and lit,Single carriageway,Crossroads,60,Car,1,1,Rural,33,Female,74,Minor
ACC-2026-00932,2026-08-14,10:05,28.465103,77.026596,Expressway Interchange South,Northern Expressway District,Rain,Wet,Daylight,Highway,T-Junction,120,Car,2,2,Rural,49,Male,98,Fatal
ACC-2026-00933,2026-02-24,08:03,28.538675,77.398381,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,T-Junction,80,Car,1,1,Urban,31,Female,40,Minor
ACC-2026-00934,2026-06-26,23:12,28.757403,77.171423,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Motorcycle,1,1,Urban,30,Male,53,Serious
ACC-2026-00935,2025-10-16,17:18,28.622595,77.214491,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,Not at junction,100,Bicycle,1,1,Rural,27,Male,78,Serious
ACC-2026-00936,2025-07-18,13:22,28.650189,77.106981,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,Roundabout,60,Motorcycle,1,1,Urban,36,Male,62,Minor
ACC-2026-00937,2025-08-23,03:09,28.619623,77.219555,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Crossroads,50,Car,1,2,Urban,34,Male,34,Minor
ACC-2026-00938,2026-05-09,06:07,28.604628,77.239879,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,40,Truck / Heavy Goods,2,1,Urban,30,Male,22,Minor
ACC-2026-00939,2025-05-14,19:33,28.530772,77.383832,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Wet,Darkness: street lights present and lit,Dual carriageway,Crossroads,80,Car,1,2,Urban,23,Male,95,Fatal
ACC-2026-00940,2026-02-20,06:23,28.651791,77.114248,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Crossroads,60,Car,5,1,Urban,29,Male,33,Minor
ACC-2026-00941,2025-09-15,07:07,28.615548,77.217075,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,Not at junction,100,Truck / Heavy Goods,1,3,Rural,22,Male,98,Fatal
ACC-2026-00942,2025-04-03,10:33,28.615231,77.209506,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,T-Junction,100,Truck / Heavy Goods,1,1,Rural,36,Female,90,Fatal
ACC-2026-00943,2025-07-20,10:28,28.527895,77.389858,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Not at junction,80,Motorcycle,3,1,Urban,29,Male,55,Serious
ACC-2026-00944,2025-07-21,21:27,28.699568,77.113282,Grand Trunk Road Corridor B,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,T-Junction,60,Motorcycle,2,1,Rural,67,Male,90,Fatal
ACC-2026-00945,2025-06-10,01:59,28.63905,77.218189,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Roundabout,Not at junction,50,Bus,1,1,Urban,21,Male,34,Minor
ACC-2026-00946,2025-04-13,09:40,28.735748,77.167034,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,T-Junction,80,Car,2,3,Urban,27,Female,44,Minor
ACC-2026-00947,2026-07-31,00:36,28.608351,77.214031,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Not at junction,100,Motorcycle,2,1,Rural,36,Male,98,Fatal
ACC-2026-00948,2026-06-26,04:41,28.52646,77.39371,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Wet,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Car,2,1,Urban,28,Male,73,Serious
ACC-2026-00949,2026-08-08,18:53,28.711966,77.100607,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,T-Junction,60,Motorcycle,2,1,Rural,33,Male,38,Minor
ACC-2026-00950,2025-09-28,20:54,28.689889,77.101518,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Not at junction,60,Car,1,1,Rural,24,Male,44,Minor
ACC-2026-00951,2026-07-13,03:15,28.60673,77.248028,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: no street lights,Single carriageway,Roundabout,40,Car,2,1,Urban,61,Female,48,Minor
ACC-2026-00952,2025-10-24,03:52,28.549615,77.403842,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Dry,Darkness: street lights present and lit,Dual carriageway,Crossroads,80,Car,2,2,Urban,60,Male,80,Serious
ACC-2026-00953,2026-01-18,07:34,28.690951,77.088271,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Car,2,2,Rural,35,Male,50,Serious
ACC-2026-00954,2025-03-28,06:43,28.743112,77.16996,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,T-Junction,80,Motorcycle,2,2,Urban,59,Female,85,Fatal
ACC-2026-00955,2025-12-30,17:16,28.544203,77.388706,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Slip road / Merge ramp,80,Car,2,1,Urban,37,Female,37,Minor
ACC-2026-00956,2026-01-22,10:37,28.630452,77.1242,West Urban Junction 8,Northern Expressway District,Fog,Poor surface,Daylight,T-Junction,Crossroads,60,Car,2,1,Urban,30,Male,65,Serious
ACC-2026-00957,2026-04-09,08:04,28.541548,77.101725,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Multiple junction,100,Truck / Heavy Goods,2,2,Rural,34,Male,68,Serious
ACC-2026-00958,2026-08-11,04:17,28.497004,77.305901,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Multiple junction,60,Bicycle,2,1,Rural,33,Male,49,Minor
ACC-2026-00959,2025-03-06,17:13,28.538095,77.398701,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,Crossroads,80,Bicycle,2,2,Urban,33,Female,81,Fatal
ACC-2026-00960,2026-02-22,05:11,28.445814,77.019235,Expressway Interchange South,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,Roundabout,120,Bus,1,1,Rural,27,Male,64,Serious
ACC-2026-00961,2025-04-10,07:55,28.46541,77.019808,Expressway Interchange South,Northern Expressway District,Rain,Wet,Daylight,Highway,Roundabout,120,Bus,2,2,Rural,23,Female,94,Fatal
ACC-2026-00962,2025-09-22,15:48,28.503915,77.301401,Industrial Sector 18 Corridor,Northern Expressway District,Storm,Wet,Daylight,Single carriageway,Roundabout,60,Car,2,1,Rural,30,Male,61,Minor
ACC-2026-00963,2025-12-01,14:40,28.653416,77.121377,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,Roundabout,60,Car,1,4,Urban,30,Male,76,Serious
ACC-2026-00964,2025-04-03,09:20,28.602219,77.212411,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,Not at junction,100,Car,2,1,Rural,31,Male,79,Fatal
ACC-2026-00965,2025-03-14,10:43,28.605712,77.21188,NH-44 Highway Mile 142,Northern Expressway District,Rain,Wet,Daylight,Highway,T-Junction,100,Van / Light Goods,2,1,Rural,23,Male,86,Fatal
ACC-2026-00966,2025-12-02,07:24,28.54143,77.085643,Airport Expressway Tollway,Northern Expressway District,Rain,Wet,Daylight,Highway,Roundabout,100,Car,2,4,Rural,59,Male,98,Fatal
ACC-2026-00967,2026-07-25,14:31,28.6265,77.128675,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Roundabout,60,Car,2,1,Urban,26,Female,34,Minor
ACC-2026-00968,2025-11-12,23:12,28.509158,77.285867,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Wet,Darkness: street lights present and lit,Single carriageway,Roundabout,60,Bus,3,2,Rural,31,Male,85,Fatal
ACC-2026-00969,2026-02-11,15:38,28.593067,77.227111,East River Bridge Crossing,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Not at junction,40,Car,1,1,Urban,47,Female,59,Minor
ACC-2026-00970,2026-05-01,08:48,28.604598,77.237204,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Crossroads,40,Van / Light Goods,1,1,Urban,60,Male,28,Minor
